,transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date
16464,16465,16,926,2017-08-08,True,Approved,Norco Bicycles,Standard,high,small,1661.92,"$1,479.11",34586.0
16467,16468,11,2669,2017-11-12,True,Approved,Giant Bicycles,Standard,high,medium,1274.93,$764.96,39298.0
16468,16469,13,1397,2017-06-26,True,Approved,Solex,Standard,medium,medium,1163.89,$589.27,39880.0
16470,16471,50,3107,2017-03-08,True,Approved,Giant Bicycles,Standard,medium,medium,642.7,$211.37,37337.0
16474,16475,31,2910,2017-03-10,True,Approved,Giant Bicycles,Standard,medium,medium,230.91,$173.18,37337.0
16476,16477,61,1690,2017-06-17,True,Approved,OHM Cycles,Standard,low,medium,71.16,$56.93,40410.0
16477,16478,3,2518,2017-10-21,True,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,36146.0
16478,16479,27,1604,2017-07-21,True,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,34527.0
16479,16480,0,1221,2017-08-16,True,Approved,Giant Bicycles,Standard,medium,medium,230.91,$173.18,34527.0
16480,16481,53,3405,2017-06-27,True,Approved,OHM Cycles,Standard,medium,medium,795.34,$101.58,40410.0
16481,16482,4,2612,2017-06-04,True,Approved,Giant Bicycles,Standard,high,medium,1129.13,$677.48,38573.0
16482,16483,13,1633,2017-12-13,True,Approved,Solex,Standard,medium,medium,1577.53,$826.51,36498.0
16490,16491,70,2243,2017-06-06,True,Approved,Trek Bicycles,Standard,high,medium,495.72,$297.43,37499.0
16492,16493,19,177,2017-06-20,True,Approved,Trek Bicycles,Mountain,low,medium,574.64,$459.71,40784.0
16493,16494,41,1891,2017-10-08,True,Approved,Solex,Road,medium,medium,416.98,$312.74,42696.0
16496,16497,0,243,2017-04-16,True,Approved,,,,,2076.81,,
16500,16501,42,628,2017-11-06,True,Approved,OHM Cycles,Road,medium,small,1810.0,"$1,610.90",39526.0
16501,16502,2,606,2017-02-18,True,Approved,Solex,Standard,medium,medium,71.49,$53.62,40649.0
16507,16508,47,547,2017-09-06,True,Approved,Trek Bicycles,Road,low,small,1720.7,"$1,531.42",38991.0
16508,16509,60,1045,2017-08-24,True,Approved,Giant Bicycles,Standard,high,small,1977.36,"$1,759.85",36146.0
16510,16511,10,2989,2017-09-26,True,Approved,Solex,Standard,medium,medium,1945.43,$333.18,37873.0
16513,16514,73,3133,2017-07-15,True,Approved,Solex,Standard,medium,medium,1945.43,$333.18,37499.0
16514,16515,41,963,2017-03-29,True,Approved,Norco Bicycles,Standard,low,medium,958.74,$748.90,34165.0
16515,16516,41,3200,2017-10-08,True,Approved,Solex,Road,medium,medium,416.98,$312.74,35560.0
16516,16517,0,3260,2017-02-07,True,Approved,Norco Bicycles,Standard,medium,medium,360.4,$270.30,42710.0
16517,16518,68,2747,2017-07-21,True,Approved,OHM Cycles,Standard,medium,medium,1636.9,$44.71,40410.0
16518,16519,66,2359,2017-01-06,True,Approved,Solex,Standard,medium,medium,1163.89,$589.27,41345.0
16523,16524,63,2899,2017-11-27,True,Approved,WeareA2B,Standard,medium,medium,1992.93,$762.63,34115.0
16524,16525,38,1144,2017-11-01,True,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,40784.0
16526,16527,1,250,2017-02-26,True,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,41167.0
16528,16529,34,1282,2017-09-21,True,Approved,Norco Bicycles,Road,high,large,774.53,$464.72,40618.0
16530,16531,83,2263,2017-11-25,True,Approved,Solex,Touring,medium,large,2083.94,$675.03,38206.0
16531,16532,1,300,2017-07-27,True,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,42688.0
16532,16533,60,3453,2017-08-24,True,Approved,Giant Bicycles,Standard,high,small,1977.36,"$1,759.85",40779.0
16535,16536,8,214,2017-04-24,True,Approved,Solex,Road,medium,small,1703.52,"$1,516.13",40649.0
16536,16537,70,1968,2017-05-03,True,Approved,Trek Bicycles,Standard,high,medium,495.72,$297.43,42105.0
16540,16541,3,2637,2017-04-25,True,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,40784.0
16543,16544,54,1902,2017-02-22,True,Approved,WeareA2B,Standard,medium,medium,1292.84,$13.44,34170.0
16544,16545,44,3109,2017-02-23,True,Approved,WeareA2B,Standard,medium,medium,1769.64,$108.76,41848.0
16545,16546,0,1555,2017-03-14,True,Approved,OHM Cycles,Road,high,large,12.01,$7.21,39880.0
16549,16550,58,2510,2017-03-18,True,Approved,OHM Cycles,Standard,medium,medium,912.52,$141.40,37874.0
16551,16552,10,1140,2017-11-28,True,Approved,WeareA2B,Touring,medium,medium,1466.68,$363.25,42560.0
16552,16553,39,1068,2017-10-01,True,Approved,Giant Bicycles,Standard,medium,large,1812.75,$582.48,40672.0
16553,16554,62,2001,2017-01-10,True,Approved,Solex,Standard,medium,medium,478.16,$298.72,41701.0
16554,16555,90,1291,2017-01-17,True,Approved,Norco Bicycles,Standard,low,medium,363.01,$290.41,38482.0
16556,16557,46,2401,2017-04-11,True,Approved,Solex,Standard,low,medium,1289.85,$74.51,37668.0
16557,16558,40,3465,2017-08-28,True,Approved,Trek Bicycles,Road,medium,large,1894.19,$598.76,42172.0
16560,16561,20,611,2017-07-27,True,Approved,Trek Bicycles,Standard,medium,small,1775.81,"$1,580.47",42404.0
16561,16562,11,881,2017-01-10,True,Approved,Trek Bicycles,Standard,medium,small,1775.81,"$1,580.47",41701.0
16562,16563,0,968,2017-09-16,True,Approved,OHM Cycles,Road,high,large,12.01,$7.21,34165.0
16567,16568,40,1886,2017-12-06,True,Approved,OHM Cycles,Standard,high,medium,1458.17,$874.90,38750.0
16569,16570,90,1264,2017-07-04,True,Approved,Norco Bicycles,Standard,low,medium,363.01,$290.41,38482.0
16570,16571,65,41,2017-12-01,True,Approved,WeareA2B,Standard,medium,medium,1807.45,$778.69,42145.0
16571,16572,35,1551,2017-12-08,True,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,34527.0
16573,16574,3,3096,2017-12-15,True,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,41167.0
16575,16576,34,3417,2017-03-08,True,Approved,Norco Bicycles,Road,high,large,774.53,$464.72,37698.0
16576,16577,0,1966,2017-02-23,True,Approved,Solex,Standard,medium,medium,100.35,$75.26,36367.0
16577,16578,80,3165,2017-10-04,True,Approved,OHM Cycles,Touring,low,medium,1073.07,$933.84,36145.0
16578,16579,99,700,2017-05-30,True,Approved,OHM Cycles,Standard,medium,medium,1227.34,$770.89,34556.0
16579,16580,90,1583,2017-09-09,True,Approved,Norco Bicycles,Standard,low,medium,363.01,$290.41,36367.0
16580,16581,32,1953,2017-08-18,True,Approved,Giant Bicycles,Standard,high,medium,1179.0,$707.40,35667.0
16581,16582,0,2952,2017-11-18,True,Approved,Solex,Standard,medium,medium,100.35,$75.26,42458.0
16582,16583,12,1106,2017-12-06,True,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60,38216.0
16583,16584,59,436,2017-08-28,True,Approved,Solex,Standard,medium,large,1061.56,$733.58,34170.0
16584,16585,90,563,2017-11-27,True,Approved,Norco Bicycles,Standard,low,medium,363.01,$290.41,37874.0
16585,16586,42,3173,2017-03-09,True,Approved,OHM Cycles,Road,medium,small,1810.0,"$1,610.90",40672.0
16587,16588,0,1611,2017-11-15,True,Approved,Norco Bicycles,Road,medium,medium,544.05,$376.84,42710.0
16590,16591,0,2867,2017-01-26,True,Approved,Norco Bicycles,Standard,medium,medium,360.4,$270.30,42710.0
16591,16592,7,1850,2017-11-16,True,Approved,Giant Bicycles,Standard,medium,small,1311.44,"$1,167.18",33888.0
16593,16594,81,1421,2017-11-03,True,Approved,Norco Bicycles,Standard,medium,small,586.45,$521.94,33429.0
16596,16597,59,1932,2017-10-02,True,Approved,Solex,Standard,medium,large,1061.56,$733.58,40487.0
16599,16600,56,766,2017-12-14,True,Approved,OHM Cycles,Standard,medium,medium,183.86,$137.90,34170.0
16601,16602,32,2942,2017-01-18,True,Approved,Giant Bicycles,Standard,high,medium,1179.0,$707.40,35667.0
16602,16603,0,1701,2017-10-22,True,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,38339.0
16603,16604,97,41,2017-11-29,True,Approved,Solex,Standard,medium,large,202.62,$151.96,42458.0
16604,16605,60,252,2017-10-21,True,Approved,Giant Bicycles,Standard,high,small,1977.36,"$1,759.85",40410.0
16605,16606,69,164,2017-04-01,True,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,36668.0
16606,16607,69,288,2017-04-20,True,Approved,Norco Bicycles,Road,medium,large,1240.31,$795.10,40553.0
16608,16609,46,454,2017-11-09,True,Approved,Solex,Standard,low,medium,1289.85,$74.51,39427.0
16610,16611,69,353,2017-02-20,True,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,42696.0
16611,16612,2,2274,2017-11-05,True,Approved,Solex,Standard,medium,medium,71.49,$53.62,41245.0
16612,16613,17,3206,2017-02-20,True,Approved,Solex,Standard,high,medium,1024.66,$614.80,35378.0
16614,16615,66,109,2017-12-22,True,Approved,Giant Bicycles,Road,low,small,590.26,$525.33,33879.0
16618,16619,80,1117,2017-06-04,True,Approved,OHM Cycles,Touring,low,medium,1073.07,$933.84,35455.0
16623,16624,47,3479,2017-10-26,True,Approved,Trek Bicycles,Road,low,small,1720.7,"$1,531.42",38991.0
16624,16625,40,105,2017-07-31,True,Approved,OHM Cycles,Standard,high,medium,1458.17,$874.90,33455.0
16628,16629,51,2088,2017-06-25,True,Approved,OHM Cycles,Standard,high,medium,2005.66,"$1,203.40",33259.0
16633,16634,0,3448,2017-10-06,True,Approved,WeareA2B,Standard,medium,small,175.89,$131.92,37668.0
16636,16637,2,67,2017-08-04,True,Approved,Solex,Standard,medium,medium,71.49,$53.62,41245.0
16638,16639,98,2259,2017-07-22,True,Approved,Trek Bicycles,Standard,high,medium,358.39,$215.03,38002.0
16641,16642,4,455,2017-10-04,True,Approved,Giant Bicycles,Standard,high,medium,1129.13,$677.48,37659.0
16643,16644,82,1881,2017-04-21,True,Approved,Norco Bicycles,Standard,high,medium,1148.64,$689.18,42226.0
16644,16645,96,478,2017-02-22,True,Approved,WeareA2B,Road,low,small,1172.78,"$1,043.77",34556.0
16646,16647,57,681,2017-01-20,True,Approved,WeareA2B,Touring,medium,large,1890.39,$260.14,36146.0
16647,16648,1,658,2017-09-24,True,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,38258.0
16648,16649,90,749,2017-03-28,True,Approved,Norco Bicycles,Standard,low,medium,363.01,$290.41,38482.0
16652,16653,71,761,2017-08-07,True,Approved,Solex,Standard,high,large,1842.92,"$1,105.75",37874.0
16653,16654,27,406,2017-08-15,True,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,34527.0
16654,16655,16,3041,2017-07-17,True,Approved,Norco Bicycles,Standard,high,small,1661.92,"$1,479.11",35378.0
16656,16657,33,1089,2017-04-10,True,Approved,Giant Bicycles,Standard,medium,small,1311.44,"$1,167.18",33888.0
16657,16658,97,592,2017-02-17,True,Approved,Solex,Standard,medium,large,202.62,$151.96,42458.0
16658,16659,45,55,2017-01-08,True,Approved,Solex,Standard,medium,medium,441.49,$84.99,39427.0
16660,16661,0,1313,2017-10-04,True,Approved,,,,,2061.38,,
16662,16663,45,944,2017-05-11,True,Approved,Solex,Standard,medium,medium,441.49,$84.99,34071.0
16664,16665,89,82,2017-05-21,True,Approved,Giant Bicycles,Standard,medium,large,1812.75,$582.48,40336.0
16666,16667,56,262,2017-09-03,True,Approved,Norco Bicycles,Mountain,low,small,688.63,$612.88,34115.0
16668,16669,32,548,2017-03-24,True,Approved,Giant Bicycles,Standard,high,medium,1179.0,$707.40,37874.0
16669,16670,56,2019,2017-09-28,True,Approved,Norco Bicycles,Mountain,low,small,688.63,$612.88,34244.0
16670,16671,57,360,2017-08-27,True,Approved,WeareA2B,Touring,medium,large,1890.39,$260.14,41047.0
16672,16673,18,2638,2017-10-02,True,Approved,Solex,Standard,medium,medium,575.27,$431.45,40303.0
16673,16674,52,577,2017-12-28,True,Approved,OHM Cycles,Road,medium,medium,1280.28,$829.51,40779.0
16677,16678,0,2904,2017-09-09,True,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,38339.0
16682,16683,60,1429,2017-03-05,True,Approved,Giant Bicycles,Standard,high,small,1977.36,"$1,759.85",41047.0
16684,16685,19,2438,2017-04-25,True,Approved,OHM Cycles,Road,high,large,12.01,$7.21,36334.0
16685,16686,64,3472,2017-07-15,True,Approved,Trek Bicycles,Standard,medium,large,1469.44,$596.55,41047.0
16688,16689,74,1137,2017-06-20,True,Approved,WeareA2B,Standard,medium,medium,1228.07,$400.91,36668.0
16689,16690,78,1378,2017-04-26,True,Approved,Giant Bicycles,Standard,medium,large,1765.3,$709.48,38193.0
16691,16692,40,353,2017-02-11,True,Approved,OHM Cycles,Standard,high,medium,1458.17,$874.90,33455.0
16692,16693,0,2871,2017-04-24,True,Approved,Solex,Standard,medium,medium,100.35,$75.26,37626.0
16695,16696,10,1455,2017-06-03,True,Approved,WeareA2B,Touring,medium,medium,1466.68,$363.25,41701.0
16699,16700,11,998,2017-02-12,True,Approved,Giant Bicycles,Standard,high,medium,1274.93,$764.96,37838.0
16703,16704,17,1925,2017-05-14,True,Approved,Solex,Standard,high,medium,1024.66,$614.80,34165.0
16705,16706,72,755,2017-09-21,True,Approved,Norco Bicycles,Standard,medium,medium,360.4,$270.30,42710.0
16706,16707,3,1116,2017-01-19,True,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,40410.0
16708,16709,36,2963,2017-01-07,True,Approved,Solex,Standard,low,medium,945.04,$507.58,35560.0
16710,16711,19,1803,2017-07-02,True,Approved,OHM Cycles,Road,high,large,12.01,$7.21,39880.0
16712,16713,43,2824,2017-08-19,True,Approved,Solex,Standard,medium,medium,1151.96,$649.49,36498.0
16713,16714,2,1421,2017-03-23,True,Approved,Solex,Standard,medium,medium,71.49,$53.62,41245.0
16716,16717,29,499,2017-01-06,True,Approved,Norco Bicycles,Road,medium,medium,543.39,$407.54,42696.0
16718,16719,43,3117,2017-05-01,True,Approved,Solex,Standard,medium,medium,1151.96,$649.49,37668.0
16721,16722,56,2049,2017-04-13,True,Approved,Norco Bicycles,Mountain,low,small,688.63,$612.88,34244.0
16722,16723,0,2830,2017-09-22,True,Approved,Solex,Standard,medium,medium,71.49,$53.62,41245.0
16725,16726,40,112,2017-01-24,True,Approved,Trek Bicycles,Road,medium,large,1894.19,$598.76,40649.0
16727,16728,95,3340,2017-07-17,True,Approved,Giant Bicycles,Standard,medium,large,569.56,$528.43,37874.0
16731,16732,5,873,2017-06-02,True,Approved,Trek Bicycles,Mountain,low,medium,574.64,$459.71,41701.0
16732,16733,31,1030,2017-01-15,True,Approved,Giant Bicycles,Standard,medium,medium,230.91,$173.18,39031.0
16734,16735,0,918,2017-06-03,True,Approved,WeareA2B,Standard,medium,medium,60.34,$45.26,34165.0
16737,16738,24,3196,2017-10-29,True,Approved,Solex,Road,medium,large,1777.8,$820.78,40670.0
16744,16745,23,2518,2017-08-05,True,Approved,Norco Bicycles,Mountain,low,small,688.63,$612.88,37220.0
16745,16746,60,2880,2017-08-31,True,Approved,Giant Bicycles,Standard,high,small,1977.36,"$1,759.85",40779.0
16748,16749,0,1217,2017-08-14,True,Approved,Solex,Standard,medium,medium,71.49,$53.62,41245.0
16751,16752,91,2859,2017-03-07,True,Approved,WeareA2B,Standard,low,medium,642.31,$513.85,41922.0
16754,16755,5,752,2017-02-21,True,Approved,Giant Bicycles,Standard,high,medium,1129.13,$677.48,38573.0
16755,16756,21,297,2017-12-22,True,Approved,WeareA2B,Touring,medium,medium,1466.68,$363.25,41701.0
16756,16757,59,1481,2017-10-05,True,Approved,Solex,Standard,medium,large,1061.56,$733.58,34170.0
16757,16758,62,1808,2017-03-08,True,Approved,Solex,Standard,high,medium,1024.66,$614.80,40487.0
16761,16762,36,2492,2017-11-27,True,Approved,Solex,Standard,low,medium,1289.85,$74.51,39427.0
16762,16763,9,1627,2017-04-26,True,Approved,OHM Cycles,Road,medium,medium,742.54,$667.40,33549.0
16764,16765,47,3304,2017-10-13,True,Approved,Trek Bicycles,Road,low,small,1720.7,"$1,531.42",38991.0
16769,16770,89,75,2017-08-14,True,Approved,WeareA2B,Touring,medium,large,1362.99,$57.74,34079.0
16771,16772,55,3413,2017-09-25,True,Approved,Trek Bicycles,Road,medium,large,1894.19,$598.76,37823.0
16772,16773,71,2334,2017-05-30,True,Approved,Solex,Standard,high,large,1842.92,"$1,105.75",34996.0
16773,16774,19,2176,2017-09-18,True,Approved,Trek Bicycles,Mountain,low,medium,574.64,$459.71,40784.0
16774,16775,49,1254,2017-07-21,True,Approved,Trek Bicycles,Road,medium,medium,533.51,$400.13,35470.0
16775,16776,30,1576,2017-09-26,True,Approved,Solex,Standard,high,medium,748.17,$448.90,33552.0
16776,16777,12,2141,2017-05-17,True,Approved,Giant Bicycles,Standard,medium,large,1765.3,$709.48,41533.0
16778,16779,32,1024,2017-04-01,True,Approved,Giant Bicycles,Standard,high,medium,1179.0,$707.40,36833.0
16779,16780,2,1442,2017-09-05,True,Approved,Solex,Standard,medium,medium,71.49,$53.62,41245.0
16784,16785,35,1447,2017-04-29,True,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,34527.0
16789,16790,89,1554,2017-08-09,True,Approved,WeareA2B,Touring,medium,large,1362.99,$57.74,42560.0
16790,16791,1,2183,2017-05-09,True,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,40649.0
16792,16793,77,1826,2017-01-22,True,Approved,WeareA2B,Standard,medium,medium,1769.64,$108.76,37220.0
16793,16794,47,1837,2017-11-25,True,Approved,Trek Bicycles,Road,low,small,1720.7,"$1,531.42",39915.0
16799,16800,57,2565,2017-12-01,True,Approved,WeareA2B,Touring,medium,large,1890.39,$260.14,34143.0
16800,16801,51,187,2017-01-18,True,Approved,OHM Cycles,Standard,high,medium,2005.66,"$1,203.40",41009.0
16801,16802,32,416,2017-10-03,True,Approved,Giant Bicycles,Standard,medium,medium,642.7,$211.37,37337.0
16802,16803,5,3474,2017-07-13,True,Approved,Trek Bicycles,Mountain,low,medium,574.64,$459.71,38206.0
16804,16805,55,2662,2017-10-23,True,Approved,Trek Bicycles,Road,medium,large,1894.19,$598.76,36146.0
16805,16806,29,2102,2017-12-13,True,Approved,Norco Bicycles,Road,medium,medium,543.39,$407.54,42696.0
16806,16807,13,2397,2017-07-30,True,Approved,Solex,Standard,medium,medium,1163.89,$589.27,34586.0
16807,16808,42,606,2017-01-05,True,Approved,OHM Cycles,Road,medium,small,1810.0,"$1,610.90",41848.0
16808,16809,65,1693,2017-10-16,True,Approved,WeareA2B,Standard,medium,medium,1807.45,$778.69,42145.0
16811,16812,30,2577,2017-09-28,True,Approved,Solex,Standard,high,medium,748.17,$448.90,36361.0
16812,16813,64,611,2017-12-27,True,Approved,Trek Bicycles,Standard,medium,large,1469.44,$596.55,41047.0
16814,16815,79,2516,2017-10-08,True,Approved,Norco Bicycles,Standard,medium,medium,1555.58,$818.01,37873.0
16815,16816,35,1993,2017-06-04,True,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,41245.0
16817,16818,57,3374,2017-09-28,True,Approved,WeareA2B,Touring,medium,large,1890.39,$260.14,34143.0
16821,16822,29,815,2017-01-11,True,Approved,Norco Bicycles,Road,medium,medium,543.39,$407.54,33888.0
16823,16824,67,2144,2017-05-09,True,Approved,Norco Bicycles,Road,medium,medium,544.05,$376.84,34996.0
16824,16825,9,2811,2017-05-03,True,Approved,OHM Cycles,Road,medium,medium,742.54,$667.40,33549.0
16827,16828,61,2796,2017-12-22,True,Approved,OHM Cycles,Standard,low,medium,71.16,$56.93,42172.0
16829,16830,17,2422,2017-09-01,True,Approved,WeareA2B,Touring,medium,large,1362.99,$57.74,34079.0
16831,16832,18,2279,2017-10-10,True,Approved,Solex,Standard,medium,medium,575.27,$431.45,41345.0
16832,16833,50,1669,2017-09-07,True,Approved,Giant Bicycles,Standard,medium,medium,642.7,$211.37,35052.0
16833,16834,7,273,2017-07-14,True,Approved,Trek Bicycles,Road,low,medium,980.37,$234.43,38258.0
16836,16837,64,2820,2017-11-02,True,Approved,Trek Bicycles,Standard,medium,large,1469.44,$596.55,41047.0
16842,16843,25,132,2017-03-11,True,Approved,Giant Bicycles,Road,medium,medium,1538.99,$829.65,37337.0
16847,16848,7,2881,2017-08-01,True,Approved,Trek Bicycles,Road,low,medium,980.37,$234.43,41701.0
16850,16851,91,1238,2017-02-15,True,Approved,Solex,Standard,medium,medium,100.35,$75.26,37874.0
16851,16852,5,2338,2017-01-03,True,Approved,Trek Bicycles,Mountain,low,medium,574.64,$459.71,40784.0
16856,16857,50,1227,2017-04-29,True,Approved,WeareA2B,Standard,medium,small,175.89,$131.92,42295.0
16857,16858,34,3434,2017-08-02,True,Approved,Norco Bicycles,Road,high,large,774.53,$464.72,37698.0
16858,16859,0,698,2017-07-10,True,Approved,Norco Bicycles,Road,medium,medium,543.39,$407.54,42458.0
16859,16860,25,897,2017-02-14,True,Approved,Giant Bicycles,Road,medium,medium,1538.99,$829.65,42404.0
